사고유형,X1_High_Risk_Prob,X2_Estimated_Compensation,X3_Accident_Frequency,TOPSIS_CC,순위
"유치원-기타 교내-기타 특별활동시간-긁힘, 찔림",0.000573681356117,159000.0,1,0.000316126657728,13686
유치원-강당(체육관)-(유치원)특성화활동-움직이는 물체와의 부딪힘,0.0004273004921235,70200.0,5,0.0003160747219227,13687
유치원-놀이터-기타 활동시간-스포츠 활동 중 충격을 가함,0.0006662197662933,46000.0,1,0.000315697482418,13688
유치원-급식실-식사시간(간식 포함)-이물질 접촉에 의한 피부염,0.0003006043067258,268000.0,1,0.0003156412215734,13689
유치원-화장실-식사시간(간식 포함)-사람 사이에 끼임·눌림,0.0006717236092654,20000.0,1,0.000315325986937,13690
유치원-일반(교과)교실-등교-이동 중 충격을 가함,0.0005816524030764,141000.0,2,0.0003152525642476,13691
유치원-기타 교외-실외활동(바깥놀이 포함)-사람과의 부딪힘,0.0002249266710545,173200.0,5,0.0003152237669756,13692
유치원-일반(교과)교실-요리활동-넘어짐,6.23801055920755e-05,244250.0,4,0.0003150361411895,13693
기타학교-계단-하교-1미터 미만의 높이에서 떨어짐,0.0004196592529104,234000.0,1,0.0003148543130988,13694
유치원-기타 자연-현장학습-그밖의 손상 사고,0.0002782960324081,266000.0,2,0.0003148085463089,13695
"특수학교-일반(교과)교실-이론수업-베임, 절단",0.0001624338730396,184400.0,5,0.0003143954321928,13696
유치원-복도-쉬는시간-물체 사이에 끼임·눌림,0.0004444946298668,29200.0,5,0.0003141352323264,13697
기타학교-교통구역(스쿨존 외)-자전거도로-자율활동-넘어짐,0.0006326470579917,96000.0,1,0.0003127238849394,13698
유치원-학습지원공간-기타 활동시간-고정된 물체와의 부딪힘,0.0004520044806167,142500.0,4,0.0003125937829686,13699
기타학교-기타 체육·집회공간-쉬는시간-고정된 물체와의 부딪힘,0.0006114648283843,105500.0,2,0.0003122530906288,13700
"기타학교-운동장-체육-긁힘, 찔림",0.0003913474779552,213333.3333333333,3,0.0003122519713468,13701
유치원-운동장-자습시간-사람과의 부딪힘,0.00066633696056,5000.0,1,0.000312098512889,13702
유치원-실·내외 체육시설-자율활동-움직이는 물체와의 부딪힘,0.0006658989213157,6000.0,1,0.000311903708347,13703
"유치원-실·내외 체육시설-신체활동, 게임-넘어짐",0.0005345847633399,61000.0,4,0.0003117896829215,13704
"유치원-강당(체육관)-음악, 미술-긁힘, 찔림",0.0003971577634485,85600.0,5,0.0003115948183247,13705
기타학교-기타 교내-쉬는시간-넘어짐,0.0006348388275977,70000.0,2,0.0003115307041874,13706
유치원-학습지원공간-돌봄교실-고정된 물체와의 부딪힘,0.0004005323886103,168000.0,4,0.0003113401937048,13707
유치원-특별교실(과학실 외)-기타 활동시간-스포츠 활동 중 충격을 가함,0.0005374319882075,52500.0,4,0.0003111536556767,13708
기타학교-복도-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.0006101892779639,104000.0,2,0.0003111200071263,13709
"유치원-기타 교내-신체활동, 게임-사람과의 부딪힘",0.0006557001728753,47000.0,1,0.0003108459069607,13710
유치원-급식실-그 밖의 교육활동 시간-넘어짐,0.0003798099214879,97000.0,5,0.0003105774773114,13711
유치원-운동장-자율활동-1미터 미만의 높이에서 떨어짐,0.0006178062943795,108000.0,1,0.0003104389575781,13712
특수학교-운동장-쉬는시간-1미터 미만의 높이에서 떨어짐,0.0001845931194438,282000.0,1,0.0003103738484357,13713
유치원-놀이터-자율활동-고정된 물체와의 부딪힘,0.0003130466816092,135200.0,5,0.0003103590857528,13714
유치원-현관-기타 활동시간-이동 중 충격을 가함,0.0006505599933068,55000.0,1,0.0003098718766546,13715
유치원-기타 체육·집회공간-방과후과정-스포츠 활동 중 충격을 가함,0.0001118097423863,77666.66666666667,6,0.0003094999373312,13716
유치원-교통구역(스쿨존 내)-인도-그 밖의 교육활동 시간-넘어짐,0.0006417018886425,43500.0,2,0.0003092879377201,13717
유치원-기타 문화·체육공간-기타 활동시간-물체 사이에 끼임·눌림,0.0006591149577411,18000.0,1,0.0003091185221713,13718
특수학교-화장실-그 밖의 교육활동 시간-그밖의 손상 사고,0.0001159768665006,287000.0,1,0.0003088591371381,13719
유치원-놀이터-기타 특별활동시간-넘어짐,0.000507590193654,151333.33333333334,3,0.0003084565218149,13720
유치원-화장실-그 밖의 교육활동 시간-이동 중 충격을 가함,0.0005744997946383,133000.0,2,0.0003082884106703,13721
유치원-기타 체육·집회공간-자유놀이활동시간-사람 사이에 끼임·눌림,0.000657567040692,13000.0,1,0.0003081034450855,13722
유치원-화장실-기타 학교체류-고정된 물체와의 부딪힘,0.0001211046587856,232250.0,4,0.0003077694380919,13723
"유치원-계단-그 밖의 교육활동 시간-긁힘, 찔림",0.0006079969667075,10000.0,3,0.0003076377927886,13724
"유치원-산림·계곡-(유치원)특성화활동-긁힘, 찔림",0.0005607777689261,105666.66666666669,3,0.0003076035567997,13725
"유치원-기타 교내-식사시간(간식 포함)-긁힘, 찔림",0.000486320951503,105750.0,4,0.0003075438191076,13726
유치원-급식실-그 밖의 교육활동 시간-고온의 물체·물질 접촉·흡입·섭취,0.0004891954688727,161000.0,3,0.0003073470708995,13727
유치원-기타 교외-현장학습-사람과의 부딪힘,0.0001804318728145,35166.666666666664,6,0.0003073321335374,13728
기타학교-기숙사-쉬는시간-사람과의 부딪힘,0.0006543950418923,23000.0,1,0.0003072066924559,13729
유치원-기타 교내-방과후과정-사람과의 부딪힘,0.0003570205633833,103000.0,5,0.0003067739263461,13730
기타학교-교통구역(스쿨존 내)-인도-등교-그밖의 손상 사고,0.0006450926766124,52000.0,1,0.0003066934875383,13731
기타학교-운동장-기타 학교체류-움직이는 물체와의 부딪힘,0.0001660430922454,257666.66666666663,3,0.0003066319888818,13732
유치원-놀이터-돌봄교실-넘어짐,0.0003702679179856,213000.0,3,0.0003062564089017,13733
"유치원-특별교실(과학실 외)-음악, 미술-긁힘, 찔림",0.0002509152621152,244000.0,3,0.0003061028085138,13734
유치원-계단-등교-이동 중 충격을 가함,0.0005267840026044,47000.0,4,0.0003060423769123,13735
"유치원-공원, 유원 시설-실외활동(바깥놀이 포함)-스포츠 활동 중 충격을 가함",0.0003007597568631,232666.66666666663,3,0.0003057991573088,13736
유치원-실·내외 체육시설-기타 활동시간-움직이는 물체와의 부딪힘,0.0006527578814513,9000.0,1,0.0003056337698505,13737
유치원-학습지원공간-언어활동-고정된 물체와의 부딪힘,0.000601552698738,99500.0,2,0.0003056178780367,13738
유치원-실·내외 체육시설-체육대회-고정된 물체와의 부딪힘,0.0002937503872881,198500.0,4,0.0003054778063342,13739
유치원-복도-그 밖의 교육활동 시간-이동 중 충격을 가함,0.0003990364148293,60000.0,5,0.0003053345676914,13740
유치원-기타 교내-쉬는시간-1미터 미만의 높이에서 떨어짐,0.0006447632326667,43000.0,1,0.0003049753437957,13741
기타학교-운동장-동아리활동-고정된 물체와의 부딪힘,0.0004609155165649,120500.0,4,0.0003049276894201,13742
유치원-현관-기타 활동시간-움직이는 물체와의 부딪힘,0.0006505599933068,15000.0,1,0.0003048211473019,13743
유치원-놀이터-자유놀이활동시간-곤충·식물 등에 쏘임,0.000163634992416,30000.0,6,0.0003047775985312,13744
특수학교-어린이 놀이시설-현장학습-1미터 미만의 높이에서 떨어짐,0.0001509318749035,280000.0,1,0.0003045249999058,13745
유치원-특별교실(과학실 외)-언어활동-움직이는 물체와의 부딪힘,0.0006504316209717,6000.0,1,0.0003044375380263,13746
유치원-기타 공용공간-쉬는시간-고정된 물체와의 부딪힘,0.0005384012203284,163000.0,1,0.0003042651029567,13747
"유치원-일반(교과)교실-음악, 미술-이물질 접촉에 의한 피부염",0.0001160703311169,228500.0,4,0.0003041860369907,13748
"유치원-공원, 유원 시설-자유놀이활동시간-넘어짐",0.0004186448225653,146250.0,4,0.0003041045130461,13749
유치원-급식실-그 밖의 교육활동 시간-이물질 섭취로 인한 질병,0.000280916932483,260000.0,1,0.0003038859266967,13750
유치원-강당(체육관)-쉬는시간-동물에게 물림(사람 포함),0.0006402451791823,48000.0,1,0.0003036551140146,13751
유치원-어린이 놀이시설-기타 활동시간-움직이는 물체와의 부딪힘,0.0006295035432526,43000.0,2,0.000303495549452,13752
유치원-어린이 놀이시설-기타 활동시간-스포츠 활동 중 충격을 가함,0.0006295234919258,41000.0,2,0.0003031964194296,13753
유치원-강당(체육관)-기타 특별활동시간-이물질에 의한 질식,0.0006333423736645,61000.0,1,0.0003029986214981,13754
유치원-기타 자연-그 밖의 교육활동 시간-고정된 물체와의 부딪힘,0.0005076125494105,66750.0,4,0.0003028778519605,13755
유치원-일반(교과)교실-기타 특별활동시간-넘어짐,0.0005732344350257,76000.0,3,0.0003028507212347,13756
유치원-강당(체육관)-동아리활동-고정된 물체와의 부딪힘,0.0006412482036108,40000.0,1,0.000302839395104,13757
"유치원-화장실-신체활동, 게임-긁힘, 찔림",0.0006466227754863,5000.0,1,0.0003025818313399,13758
유치원-교통구역(스쿨존 내)-교통수단 안-실외활동(바깥놀이 포함)-넘어짐,0.0006395227145664,41000.0,1,0.0003021634827517,13759
기타학교-기타 교내-기타 학교체류-고정된 물체와의 부딪힘,0.0001540278991411,277000.0,1,0.0003017098600841,13760
유치원-기타 교내-현장학습-고정된 물체와의 부딪힘,0.0006425357645905,21000.0,1,0.000301339077059,13761
"유치원-계단-(유치원)특성화활동-베임, 절단",0.0006427749746028,18000.0,1,0.0003012437946833,13762
"유치원-강당(체육관)-수학, 과학활동-넘어짐",0.0006427521848032,15000.0,1,0.0003010562468019,13763
기타학교-강당(체육관)-기타 학교체류-스포츠 활동 중 충격을 가함,0.000156759400042,276000.0,1,0.0003009538803086,13764
"특수학교-계단-기타(음악, 미술 등)-1미터 미만의 높이에서 떨어짐",0.0002961501063347,247500.0,2,0.0003009013750203,13765
특수학교-일반(교과)교실-기타 활동시간-넘어짐,6.622382677307541e-05,259333.3333333333,3,0.0003008738700349,13766
유치원-일반(교과)교실-(유치원)특성화활동-스포츠 활동 중 충격을 가함,0.0004782888891607,95500.0,4,0.0003008694110515,13767
유치원-놀이터-자율활동-이동 중 충격을 가함,0.0006161975091405,60500.0,2,0.0003006590475913,13768
"유치원-교통구역(스쿨존 외)-교통수단 안-등교-긁힘, 찔림",0.0006277829242421,26500.0,2,0.000300582722255,13769
유치원-기타 교외-쉬는시간-넘어짐,0.0005680072144025,122500.0,2,0.0003005625021782,13770
유치원-어린이 놀이시설-자율활동-이동 중 충격을 가함,0.0006423546187278,7000.0,1,0.0003005597683676,13771
유치원-놀이터-자습시간-그밖의 손상 사고,0.0002994130498138,120200.0,5,0.0003002803613087,13772
특수학교-일반(교과)교실-진로활동-넘어짐,8.643795419266387e-05,275000.0,2,0.000300175395955,13773
"유치원-강당(체육관)-방과후과정-베임, 절단",7.924671834903745e-05,172400.0,5,0.000300127521129,13774
유치원-현관-방과후과정-사람과의 부딪힘,0.0006362388592265,37000.0,1,0.0003000164528674,13775
유치원-계단-자유놀이활동시간-이동 중 충격을 가함,0.0003690167871855,163750.0,4,0.0002999554003755,13776
기타학교-기숙사-자습시간-고정된 물체와의 부딪힘,0.0005968647933574,105000.0,1,0.0002998595585527,13777
유치원-교통구역(스쿨존 내)-인도-등교-사람과의 부딪힘,0.0006407959126759,6000.0,1,0.0002997863142701,13778
"유치원-전시관, 체험관-그 밖의 교육활동 시간-넘어짐",0.0005497716095217,147000.0,1,0.0002995621880842,13779
유치원-강당(체육관)-식사시간(간식 포함)-스포츠 활동 중 충격을 가함,0.0004286285375929,212000.0,1,0.00029947956743,13780
유치원-계단-쉬는시간-고정된 물체와의 부딪힘,0.0005672807869579,73000.0,3,0.0002994794297592,13781
유치원-복도-방과후과정-고온의 물체·물질 접촉·흡입·섭취,4.509631474872178e-05,275500.0,2,0.0002992237438693,13782
특수학교-교통구역(스쿨존 내)-인도-하교-1미터 미만의 높이에서 떨어짐,0.0002880899606492,228000.0,3,0.0002990839338119,13783
"유치원-운동장-하교-긁힘, 찔림",0.0003913587459613,225000.0,1,0.000298926294128,13784
"유치원-계단-방과후과정-긁힘, 찔림",0.0001901722231584,270000.0,1,0.0002987373660292,13785
유치원-현관-하교-사람과의 부딪힘,7.790347773789292e-05,35166.666666666664,6,0.0002987175680874,13786
유치원-기타 체육·집회공간-(유치원)특성화활동-이동 중 충격을 가함,0.0003021069447444,186250.0,4,0.0002984189670084,13787
기타학교-일반(교과)교실-하교-고정된 물체와의 부딪힘,0.0003941436315521,223000.0,1,0.0002980337477328,13788
유치원-화장실-그 밖의 교육활동 시간-고온의 물체·물질 접촉·흡입·섭취,0.0005835917874388,27333.33333333333,3,0.0002979746971799,13789
"유치원-실·내외 체육시설-신체활동, 게임-그밖의 손상 사고",0.0006057734803578,68500.0,2,0.0002977957306276,13790
특수학교-강당(체육관)-방과후과정-스포츠 활동 중 충격을 가함,3.7660916423909207e-05,170000.0,5,0.0002973189269011,13791
특수학교-화장실-식사시간(간식 포함)-이동 중 충격을 가함,8.05141085478314e-05,278000.0,1,0.0002971931338862,13792
"유치원-계단-식사시간(간식 포함)-긁힘, 찔림",0.0004311346565153,200500.0,2,0.0002971121662701,13793
유치원-강당(체육관)-언어활동-고정된 물체와의 부딪힘,0.0006256852045356,48000.0,1,0.0002967245242323,13794
유치원-기타 교외-현장학습-이동 중 충격을 가함,0.0002534572153706,258000.0,1,0.00029665616455,13795
유치원-현관-기타 특별활동시간-이동 중 충격을 가함,0.0006315176523602,27000.0,1,0.0002965652052136,13796
유치원-기타 공용공간-자습시간-고정된 물체와의 부딪힘,0.0005968647933574,96000.0,1,0.0002964347665001,13797
유치원-현관-방과후과정-그밖의 손상 사고,0.0005783833084388,33666.666666666664,3,0.0002964002640119,13798
유치원-일반(교과)교실-그 밖의 교육활동 시간-사람 사이에 끼임·눌림,0.0005643110592161,65666.66666666667,3,0.0002962920032334,13799
기타학교-놀이터-식사시간(간식 포함)-넘어짐,0.0003419439114162,230500.0,2,0.0002961466399913,13800
유치원-복도-등교-1미터 미만의 높이에서 떨어짐,0.0006314114932476,23000.0,1,0.0002961442036346,13801
"유치원-교통구역(스쿨존 내)-인도-실외활동(바깥놀이 포함)-긁힘, 찔림",0.000479288165763,147666.66666666666,3,0.0002960659763582,13802
유치원-특별교실(과학실 외)-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.0006144589741138,40000.0,2,0.000295989117483,13803
"유치원-화장실-하교-긁힘, 찔림",8.824841091867306e-05,276000.0,1,0.000295461744733,13804
유치원-기타 공용공간-자유놀이활동시간-그밖의 손상 사고,0.000629713180397,21000.0,1,0.0002951643586747,13805
유치원-기타 체육·집회공간-식사시간(간식 포함)-넘어짐,0.0006220993990625,46000.0,1,0.0002946623941663,13806
유치원-기타 공용공간-자유놀이활동시간-움직이는 물체와의 부딪힘,0.0006001375795295,85000.0,1,0.0002941276790182,13807
"유치원-일반(교과)교실-수학, 과학활동-베임, 절단",0.0005231536644008,146000.0,2,0.0002940847166896,13808
"유치원-특별교실(과학실 외)-수학, 과학활동-고온의 물체·물질 접촉·흡입·섭취",0.0005391543567336,145000.0,1,0.0002940745192189,13809
기타학교-운동장-동아리활동-넘어짐,0.0003162278571044,175250.0,4,0.0002940226581799,13810
유치원-강당(체육관)-식사시간(간식 포함)-물체 사이에 끼임·눌림,0.0006063285778426,49000.0,2,0.0002937087689758,13811
유치원-특별교실(과학실 외)-기타 활동시간-사람 사이에 끼임·눌림,0.0006238760355461,32000.0,1,0.0002934471806632,13812
기타학교-일반(교과)교실-그 밖의 교육활동 시간-고온의 물체·물질 접촉·흡입·섭취,0.0005834134364682,104000.0,1,0.0002934346553603,13813
"유치원-강당(체육관)-음악, 미술-사람과의 부딪힘",0.0006034614587909,54000.0,2,0.0002933582157287,13814
유치원-일반(교과)교실-과학-그밖의 손상 사고,0.0003630594779179,51000.0,5,0.0002933469624735,13815
유치원-놀이터-자유놀이활동시간-물체 사이에 끼임·눌림,0.0003658826921558,44800.0,5,0.0002929887100234,13816
"유치원-계단-음악, 미술-넘어짐",0.0004960354839086,171000.0,1,0.0002928871307393,13817
"유치원-일반(교과)교실-수학, 과학활동-넘어짐",0.0005310106779176,99000.0,3,0.0002928809161208,13818
유치원-운동장-학교축제-사람과의 부딪힘,0.0006177876645164,47000.0,1,0.0002927860923361,13819
기타학교-운동장-체육-이동 중 충격을 가함,0.0005018375907926,157500.0,2,0.0002924784078955,13820
유치원-특별교실(과학실 외)-기타 특별활동시간-그밖의 손상 사고,0.0005662085020762,105500.0,2,0.000292400473785,13821
유치원-급식실-방과후과정-고정된 물체와의 부딪힘,0.0001133398705286,247666.66666666663,3,0.0002921342157801,13822
기타학교-계단-하교-이동 중 충격을 가함,0.0001145281577879,265500.0,2,0.0002921098508612,13823
특수학교-기타 교외-하교-넘어짐,0.0001199811841703,265000.0,2,0.0002920176462518,13824
특수학교-강당(체육관)-돌봄교실-넘어짐,0.0001757372060735,265000.0,1,0.0002917346474297,13825
유치원-학습지원공간-기타 활동시간-넘어짐,0.0003673550349358,195000.0,3,0.0002915251401397,13826
"기타학교-일반(교과)교실-기타(음악, 미술 등)-고정된 물체와의 부딪힘",0.0006232766158238,6000.0,1,0.0002913296266125,13827
유치원-학습지원공간-(유치원)특성화활동-스포츠 활동 중 충격을 가함,0.0005173620150149,155000.0,1,0.0002910543882251,13828
유치원-산림·계곡-실외활동(바깥놀이 포함)-1미터 미만의 높이에서 떨어짐,0.0005989171997598,76000.0,1,0.0002907739343972,13829
유치원-교통구역(스쿨존 외)-기타 교통구역-그 밖의 교육활동 시간-고정된 물체와의 부딪힘,0.0006211424304575,16000.0,1,0.0002906936757946,13830
기타학교-운동장-자율활동-1미터 미만의 높이에서 떨어짐,0.0006177974270836,32000.0,1,0.0002905313671233,13831
유치원-특별교실(과학실 외)-체육-고정된 물체와의 부딪힘,0.0005174329009418,154000.0,1,0.0002904807936183,13832
유치원-기타 교외-쉬는시간-1미터 미만의 높이에서 떨어짐,0.0006043769960783,34000.0,2,0.0002904234503303,13833
"유치원-특별교실(과학실 외)-음악, 미술-물체 사이에 끼임·눌림",0.0002461042466931,253000.0,1,0.0002903718109723,13834
유치원-교무실-식사시간(간식 포함)-고온의 물체·물질 접촉·흡입·섭취,0.0004581139067718,187000.0,1,0.0002901624553434,13835
유치원-특별교실(과학실 외)-돌봄교실-넘어짐,0.0003493810630597,221000.0,2,0.0002897653330302,13836
특수학교-계단-체육-넘어짐,0.0001137317852588,245000.0,3,0.000289599391027,13837
"유치원-강당(체육관)-기타 특별활동시간-베임, 절단",0.0005025335601502,162000.0,1,0.0002895493904512,13838
유치원-운동장-하교-사람과의 부딪힘,0.0006177876645164,19000.0,1,0.0002892721467331,13839
유치원-기타 교외-실외활동(바깥놀이 포함)-이동 중 충격을 가함,0.0001949548856233,254000.0,2,0.000289133520807,13840
기타학교-급식실-식사시간(간식 포함)-고온의 물체·물질 접촉·흡입·섭취,0.0005946857452954,77000.0,1,0.0002891084476919,13841
기타학교-복도-쉬는시간-고온의 물체·물질 접촉·흡입·섭취,0.0005678818640741,110000.0,1,0.000289016129332,13842
유치원-현관-체육-물체 사이에 끼임·눌림,5.930350680682438e-05,271000.0,1,0.0002889034854169,13843
기타학교-운동장-진로활동-움직이는 물체와의 부딪힘,0.0005368524711987,137000.0,1,0.0002887386161243,13844
"유치원-강당(체육관)-음악, 미술-이동 중 충격을 가함",0.0003703816986298,220000.0,1,0.0002886205548256,13845
"기타학교-영화관, 공연장-동아리활동-그밖의 손상 사고",0.0002981630381665,240000.0,1,0.0002883753735643,13846
"유치원-전시관, 체험관-실외활동(바깥놀이 포함)-넘어짐",0.0003015720641964,89400.0,5,0.000288372718424,13847
유치원-강당(체육관)-체육대회-고정된 물체와의 부딪힘,0.00019478072379,134000.0,5,0.0002881920868009,13848
유치원-화장실-방과후과정-움직이는 물체와의 부딪힘,0.0004463668955562,91000.0,4,0.000288081180894,13849
유치원-기타 공용공간-자유놀이활동시간-이물질 섭취로 인한 질병,0.0006001375795295,64000.0,1,0.0002880809771509,13850
유치원-기타 체육·집회공간-자율활동-그밖의 손상 사고,0.0006029954559674,58000.0,1,0.0002880006420246,13851
"유치원-운동장-자유놀이활동시간-긁힘, 찔림",0.0004180444050468,168666.66666666666,3,0.0002879903726478,13852
"유치원-실·내외 체육시설-신체활동, 게임-스포츠 활동 중 충격을 가함",0.0003215904801021,205666.66666666663,3,0.0002879410327467,13853
기타학교-숙박시설/식당-기타 특별활동시간-고정된 물체와의 부딪힘,0.0005493584111625,125000.0,1,0.0002878596004188,13854
"유치원-실·내외 체육시설-신체활동, 게임-긁힘, 찔림",0.0005705231150577,104000.0,1,0.0002876740235766,13855
유치원-운동장-그 밖의 교육활동 시간-고온의 물체·물질 접촉·흡입·섭취,0.000574320952866,81500.0,2,0.0002872567308191,13856
유치원-기타 교내-기타 특별활동시간-넘어짐,0.0005545942855795,119000.0,1,0.0002872392637123,13857
유치원-기타 자연-자유놀이활동시간-넘어짐,0.0003805016267676,207500.0,2,0.000287064032923,13858
유치원-산림·계곡-기타 특별활동시간-고정된 물체와의 부딪힘,0.0005663517913789,107000.0,1,0.0002870619588358,13859
"유치원-기타 교내-돌봄교실-긁힘, 찔림",0.0004266742682816,197000.0,1,0.0002869785548317,13860
특수학교-놀이터-이론수업-사람과의 부딪힘,0.0001861986873653,259000.0,1,0.0002869219097054,13861
"유치원-강당(체육관)-음악, 미술-베임, 절단",0.0003342686121045,229000.0,1,0.0002868651443156,13862
유치원-놀이터-식사시간(간식 포함)-고온의 물체·물질 접촉·흡입·섭취,0.0005051261136648,156000.0,1,0.0002868138060517,13863
유치원-산림·계곡-실외활동(바깥놀이 포함)-그밖의 손상 사고,0.0003444479734154,42000.0,5,0.0002867423172116,13864
"기타학교-일반(교과)교실-기타(음악, 미술 등)-베임, 절단",0.0005313313711821,81000.0,3,0.0002867084562056,13865
"유치원-공원, 유원 시설-(유치원)특성화활동-넘어짐",0.0006051230283387,44000.0,1,0.0002862284408035,13866
특수학교-일반(교과)교실-이론수업-이물질 섭취로 인한 질병,0.0001419286843661,203750.0,4,0.000285837626375,13867
기타학교-강당(체육관)-식사시간(간식 포함)-움직이는 물체와의 부딪힘,0.0003622338036447,189333.3333333333,3,0.0002858201904505,13868
"기타학교-영화관, 공연장-기타 특별활동시간-넘어짐",0.000507069393433,153000.0,1,0.0002857492125593,13869
특수학교-놀이터-자율활동-고정된 물체와의 부딪힘,0.000175865699967,259000.0,1,0.0002855664273041,13870
특수학교-운동장-그 밖의 교육활동 시간-1미터 이상의 높이에서 떨어짐,0.0006079439930379,29000.0,1,0.0002854519612825,13871
기타학교-기타 교내-기타 특별활동시간-넘어짐,0.0005545942855795,115000.0,1,0.0002853915207875,13872
유치원-놀이터-(유치원)특성화활동-움직이는 물체와의 부딪힘,0.0006109615638523,5000.0,1,0.0002853669053876,13873
"기타학교-특별교실(과학실 외)-기타(음악, 미술 등)-움직이는 물체와의 부딪힘",0.0003873520119814,210000.0,1,0.0002850657506306,13874
특수학교-화장실-방과후과정-고온의 물체·물질 접촉·흡입·섭취,7.017175787863132e-05,267000.0,1,0.0002850406986393,13875
유치원-산림·계곡-기타 특별활동시간-넘어짐,0.0006032879056237,38000.0,1,0.0002843926991886,13876
특수학교-기숙사-기타 학교체류-넘어짐,4.297537783985294e-05,148800.0,5,0.0002842382555702,13877
유치원-기타 교내-하교-1미터 미만의 높이에서 떨어짐,0.0006010840236783,42000.0,1,0.0002839665250307,13878
유치원-계단-쉬는시간-1미터 미만의 높이에서 떨어짐,0.0005627497956564,103000.0,1,0.0002837980667617,13879
"유치원-전시관, 체험관-그 밖의 교육활동 시간-그밖의 손상 사고",0.0005804689435352,81000.0,1,0.0002837833701462,13880
특수학교-특별교실(과학실 외)-이론수업-고정된 물체와의 부딪힘,0.0001706942854597,232666.66666666663,3,0.0002835960134372,13881
"유치원-학습지원공간-신체활동, 게임-동물에게 물림(사람 포함)",0.000591533273662,62000.0,1,0.0002835448877365,13882
"유치원-학습지원공간-기타 특별활동시간-베임, 절단",0.0006055653602195,21000.0,1,0.0002835377396194,13883
유치원-특별교실(과학실 외)-자유놀이활동시간-물체 사이에 끼임·눌림,0.0004170557990292,104250.0,4,0.0002833427477441,13884
유치원-계단-그 밖의 교육활동 시간-1미터 미만의 높이에서 떨어짐,0.0005730495466339,70000.0,2,0.0002832445061316,13885
기타학교-실·내외 체육시설-체육-넘어짐,0.00025340313368,238000.0,2,0.0002832419539744,13886
유치원-일반(교과)교실-과학-고온의 물체·물질 접촉·흡입·섭취,0.0003639562188062,208500.0,2,0.000283125414802,13887
"유치원-운동장-신체활동, 게임-스포츠 활동 중 충격을 가함",0.0005005150901124,142500.0,2,0.0002831083258746,13888
유치원-복도-자습시간-그밖의 손상 사고,0.0002556712469937,101000.0,5,0.0002830457013666,13889
유치원-강당(체육관)-자유놀이활동시간-감전,0.0002910609055855,236000.0,1,0.0002830008191539,13890
특수학교-복도-그 밖의 교육활동 시간-넘어짐,0.0001483316469478,253500.0,2,0.0002828649614906,13891
"유치원-일반(교과)교실-수학, 과학활동-1미터 미만의 높이에서 떨어짐",0.0005176109700224,129000.0,2,0.0002826674383165,13892
"기타학교-일반(교과)교실-기타(음악, 미술 등)-그밖의 손상 사고",0.0005705027112069,91000.0,1,0.0002826486224365,13893
유치원-일반(교과)교실-기타 특별활동시간-고온의 물체·물질 접촉·흡입·섭취,0.0005881072081033,30500.0,2,0.0002823556835847,13894
유치원-기타 공용공간-돌봄교실-고정된 물체와의 부딪힘,0.0003979611960891,195000.0,2,0.0002823198157701,13895
특수학교-화장실-쉬는시간-1미터 미만의 높이에서 떨어짐,0.0001685503775607,256000.0,1,0.0002815573727336,13896
유치원-운동장-체육-동물에게 물림(사람 포함),0.0003334651864085,21200.0,5,0.0002813083505252,13897
"유치원-복도-식사시간(간식 포함)-베임, 절단",0.0004347673471353,177500.0,2,0.0002812747781352,13898
유치원-교통구역(스쿨존 외)-교통수단 안-그 밖의 교육활동 시간-그밖의 손상 사고,0.0006018891492241,13000.0,1,0.000281248268644,13899
유치원-청소년 수련 시설-그 밖의 교육활동 시간-넘어짐,0.0005497716095217,110000.0,1,0.0002810343547767,13900
유치원-산림·계곡-기타 특별활동시간-그밖의 손상 사고,0.0005720826476458,84000.0,1,0.0002809189805323,13901
"유치원-어린이 놀이시설-신체활동, 게임-그밖의 손상 사고",0.0005324996581707,112000.0,2,0.0002806681501441,13902
"유치원-공원, 유원 시설-실외활동(바깥놀이 포함)-물건을 운반하는 중 충격을 가함",0.0004387124810695,183000.0,1,0.0002804287262859,13903
유치원-운동장-기타 활동시간-이동 중 충격을 가함,0.000574322856882,56000.0,2,0.0002803143571535,13904
"유치원-일반(교과)교실-수학, 과학활동-물체 사이에 끼임·눌림",0.0005231536644008,119500.0,2,0.0002802214804482,13905
특수학교-기타 공용공간-등교-이동 중 충격을 가함,9.585432599134696e-05,255000.0,2,0.0002799638102064,13906
유치원-현관-기타 학교체류-고정된 물체와의 부딪힘,0.0002371665262797,244000.0,1,0.000279845481364,13907
기타학교-복도-등교-이동 중 충격을 가함,0.0005944430080995,33000.0,1,0.0002794608880468,13908
유치원-복도-자유놀이활동시간-1미터 미만의 높이에서 떨어짐,0.0002779892100791,166250.0,4,0.0002793267235496,13909
유치원-기타 교내-하교-그밖의 손상 사고,0.000583401419109,20000.0,2,0.0002791091247042,13910
유치원-복도-기타 활동시간-물건을 운반하는 중 충격을 가함,0.0005959667252361,23000.0,1,0.000279088840729,13911
유치원-기타 공용공간-체육-그밖의 손상 사고,0.0005833431369418,19500.0,2,0.0002790433171593,13912
특수학교-기타 자연-그 밖의 교육활동 시간-그밖의 손상 사고,0.000133825442623,257000.0,1,0.000278805478934,13913
